genetic,length,mass,exercise,smoking,alcohol,sugar,lifespan
79,172,73,2,12,9,4,64
80,157,95,2,13,7,2,67
77,178,86,2,0,4,3,81
79,186,76,2,9,8,2,79
80,173,81,2,0,7,2,83
79,193,93,2,11,8,2,74
77,183,95,3,4,2,5,84
80,196,97,1,1,7,4,74
81,193,81,2,0,1,1,104
81,172,70,3,2,3,3,101
78,208,80,1,11,2,4,69
80,160,78,2,2,0,3,89
81,162,77,2,3,7,3,80
78,193,61,1,14,6,2,73
79,166,77,1,16,7,4,57
80,199,69,0,6,7,2,72
79,192,97,1,5,6,3,65
79,187,70,1,1,7,2,80
82,197,81,2,9,6,3,81
79,185,65,1,13,2,4,67
82,180,89,1,10,8,2,73
80,176,75,2,4,5,3,78
79,212,87,1,13,8,2,70
80,201,73,1,21,4,4,64
78,184,65,2,0,7,1,92
79,191,69,1,16,3,2,69
81,183,83,3,22,8,2,76
81,195,86,1,18,5,2,72
81,183,80,1,19,9,3,58
79,191,77,2,22,6,2,76
81,185,77,1,8,0,1,85
82,190,90,2,0,6,2,90
81,200,85,3,7,8,1,95
80,180,89,3,13,1,1,100
80,190,89,3,1,7,2,95
77,169,73,1,0,8,4,70
83,200,72,1,2,5,3,80
78,184,86,2,19,9,3,66
82,178,73,1,2,5,2,83
79,190,86,2,22,2,2,76
84,200,69,1,12,8,3,77
79,174,83,2,9,8,3,76
80,161,89,0,11,4,3,56
82,187,73,1,13,5,2,75
81,197,60,2,7,4,1,91
79,155,87,1,21,3,2,57
78,164,61,2,7,4,2,86
81,187,83,1,7,3,2,76
79,194,63,1,21,10,2,63
77,198,72,2,15,0,1,89
81,183,95,1,10,4,2,75
82,206,78,1,8,8,3,74
78,173,60,1,8,1,3,78
79,192,104,3,2,7,3,92
77,188,106,1,14,8,1,62
80,196,88,2,11,4,1,86
83,188,84,1,0,8,3,76
82,194,95,1,14,6,4,61
76,200,79,1,14,7,4,57
81,203,64,1,5,5,1,86
82,178,81,2,12,8,1,78
78,207,62,1,18,6,2,65
82,171,103,2,19,7,1,71
80,180,68,1,20,0,2,70
79,195,73,2,5,7,2,86
84,169,62,2,7,4,3,91
81,187,71,2,6,0,2,97
82,178,86,3,18,0,3,84
79,187,62,2,13,7,2,79
80,194,102,1,14,1,2,70
78,169,79,3,0,7,3,90
79,167,79,0,4,6,2,67
82,195,67,2,8,4,3,89
79,196,75,2,5,3,2,88
78,207,70,2,0,8,4,80
83,198,86,1,21,2,3,71
80,192,71,1,0,1,2,87
80,173,80,1,16,1,4,66
81,171,72,3,14,8,2,87
79,180,98,1,13,0,3,62
84,195,92,2,18,0,4,82
80,177,81,2,0,6,3,81
80,178,89,1,8,7,3,63
79,202,71,1,10,6,1,72
80,200,78,1,1,5,2,84
80,201,96,1,0,7,2,79
79,154,61,3,9,2,2,91
79,185,76,1,6,4,4,74
78,179,67,1,3,2,4,72
80,187,68,1,22,5,2,66
77,201,75,3,2,1,2,97
77,189,65,1,17,8,3,63
81,177,92,1,0,5,2,76
82,198,91,2,11,7,2,76
80,179,79,2,22,9,4,57
78,182,74,1,7,9,1,74
79,184,71,3,16,7,5,77
82,198,101,1,4,9,2,78
81,172,82,2,5,10,3,79
78,177,89,1,6,3,2,73
81,195,97,2,12,8,4,69
78,176,75,3,1,9,2,91
80,163,92,2,7,9,3,71
81,195,89,1,0,2,1,82
81,174,80,1,12,3,2,75
81,168,82,1,18,9,3,52
78,202,93,2,17,10,3,64
82,174,100,2,14,4,2,76
78,178,89,1,6,8,1,73
82,193,60,1,0,1,1,94
79,209,75,2,4,8,2,86
80,192,73,2,1,6,1,87
82,162,69,2,10,7,2,78
79,162,72,2,7,9,2,74
77,185,86,3,18,7,2,75
78,208,84,1,2,8,5,69
81,175,77,0,1,9,2,69
79,175,69,2,15,9,2,68
78,194,104,1,12,3,1,75
82,194,65,1,13,6,2,76
80,189,95,2,13,4,4,72
81,165,83,1,11,7,5,57
81,187,71,1,12,0,3,76
79,167,76,1,4,5,1,79
83,166,83,3,2,7,3,91
82,175,63,0,21,7,1,63
80,202,87,3,21,8,3,77
83,185,80,2,16,5,3,80
78,169,60,3,5,5,3,93
79,170,70,3,0,2,4,92
79,194,83,1,0,3,2,79
81,197,60,1,2,7,3,77
82,180,62,3,12,8,2,91
82,185,82,1,10,9,2,72
79,174,63,2,3,5,3,90
81,178,75,1,0,7,2,84
79,179,103,3,11,5,2,82
79,189,92,2,20,8,3,62
79,192,67,1,14,0,1,78
79,156,68,1,10,7,3,62
79,190,108,2,15,6,3,68
80,206,63,1,19,7,4,66
78,179,88,3,9,7,2,83
79,183,89,2,13,0,2,85
80,163,85,2,15,8,1,70
79,161,71,2,7,4,3,82
82,163,63,1,3,7,4,76
80,170,84,3,4,0,3,96
82,202,98,1,4,7,4,74
78,201,94,3,9,1,3,91
79,186,95,0,11,8,3,54
79,170,98,2,8,8,2,73
80,190,70,2,13,6,1,78
81,180,64,2,1,7,2,91
81,200,62,1,21,8,3,64
81,188,76,2,8,9,1,84
81,183,79,2,3,9,2,90
78,204,75,1,20,3,3,70
80,195,72,2,0,4,3,91
81,173,85,1,16,9,1,64
79,193,85,1,2,9,2,77
79,213,83,2,1,6,3,85
77,190,74,2,16,9,1,77
80,179,88,1,7,9,2,70
81,160,64,3,0,9,3,90
80,196,80,2,16,1,3,79
79,188,69,1,18,8,2,69
83,181,79,1,15,8,3,68
80,185,79,1,11,8,4,61
80,182,85,2,0,6,1,85
81,164,80,4,11,6,2,94
81,166,74,0,8,6,3,63
80,177,85,1,22,3,4,60
78,154,63,0,20,7,2,53
78,214,82,1,14,8,3,66
82,203,74,2,12,7,3,82
79,160,61,1,10,2,3,67
79,180,79,1,2,7,3,74
82,198,75,2,22,5,4,72
79,204,78,1,15,9,2,69
79,183,83,2,8,6,4,76
81,160,69,3,13,6,2,89
80,163,71,1,16,2,2,74
80,179,87,2,12,9,3,74
77,176,76,2,9,7,2,79
81,208,78,2,19,5,2,83
77,170,89,1,16,6,3,58
80,174,78,2,2,7,1,87
82,194,92,3,17,9,4,81
81,177,77,1,20,9,3,61
78,165,76,1,0,9,4,62
81,186,84,1,19,7,4,58
81,179,87,3,2,7,2,97
79,184,102,1,16,3,1,68
80,180,64,0,2,4,1,78
81,174,64,1,16,8,2,70
80,200,76,0,18,6,2,59
79,175,108,2,7,7,3,68
81,203,74,4,20,6,1,97
82,199,78,2,1,8,4,89
82,164,77,3,8,3,3,94
81,209,80,1,8,9,2,73
79,163,70,0,12,4,3,57
78,183,73,2,21,6,3,64
81,175,100,2,16,8,2,72
80,185,112,2,3,9,1,83
81,197,87,1,0,9,3,74
78,213,78,1,6,6,2,79
80,188,64,3,16,8,2,87
84,212,74,1,7,7,4,76
82,174,71,3,4,1,2,104
79,199,68,1,13,4,4,69
79,167,70,0,3,8,3,63
76,181,69,2,14,5,4,75
82,199,74,3,15,9,2,94
81,162,79,2,1,6,1,84
79,192,79,1,18,9,4,60
80,208,87,1,8,6,4,72
80,182,67,2,13,1,3,83
81,185,108,1,14,8,3,57
78,169,70,0,2,9,2,64
80,155,84,1,3,3,3,67
79,181,63,1,14,10,2,66
77,182,93,0,18,2,4,52
80,179,79,1,1,3,1,82
79,182,82,3,11,6,3,84
81,174,94,4,18,9,2,85
83,165,95,3,16,5,2,81
78,182,79,2,9,3,4,79
80,175,75,3,2,5,2,95
79,198,80,0,1,9,3,67
84,189,67,2,1,8,2,90
82,207,93,2,0,7,4,82
82,174,65,1,18,6,4,64
79,167,67,2,1,8,4,75
80,214,81,1,14,0,1,80
80,184,74,2,8,6,3,82
83,181,61,1,6,8,2,76
82,165,63,1,5,9,1,79
81,200,63,2,3,9,2,89
79,166,100,1,21,1,3,57
79,175,70,1,15,1,2,77
77,173,69,2,10,7,2,78
79,190,95,1,2,3,3,70
82,205,64,1,21,8,3,66
83,190,70,1,0,9,1,86
81,174,68,1,5,7,2,80
81,204,87,1,22,8,1,64
81,186,80,1,2,2,2,81
81,196,72,1,9,4,2,78
83,155,86,2,6,8,2,76
76,186,98,1,9,9,2,63
79,181,76,1,0,5,2,79
80,181,74,1,18,7,2,64
78,196,80,1,5,7,2,80
78,194,87,1,1,5,1,82
79,205,85,2,22,9,2,68
82,181,61,2,5,7,1,95
79,177,93,2,5,5,2,79
81,204,78,1,16,7,3,67
78,183,81,1,10,8,1,73
78,171,77,2,19,0,2,81
80,188,68,1,16,6,1,72
80,167,61,2,4,7,2,82
78,200,94,2,21,7,3,70
79,158,84,3,3,8,3,84
77,182,77,1,8,8,3,60
82,181,80,2,8,9,3,78
77,172,71,1,1,9,2,68
79,197,76,3,17,8,3,83
80,179,66,1,2,7,1,79
80,183,78,1,3,6,3,76
79,183,97,2,4,7,2,83
81,182,91,2,4,9,2,87
82,192,77,2,0,8,1,89
79,193,93,1,0,7,3,76
78,171,94,3,3,0,2,101
80,181,90,2,8,6,2,77
76,171,76,2,3,3,3,81
79,166,95,1,7,6,3,65
82,162,103,2,4,2,3,74
78,181,92,2,11,5,2,75
79,181,79,3,1,6,1,104
80,201,65,1,10,2,2,84
76,183,90,2,0,9,2,85
83,210,91,3,12,7,4,85
81,180,70,3,1,8,2,96
78,171,60,3,1,6,4,95
78,175,85,3,3,7,3,89
81,164,92,1,8,8,1,71
80,197,73,2,9,8,2,82
83,193,86,1,11,8,3,65
81,196,81,1,16,8,1,65
81,197,71,1,0,7,3,80
81,199,76,3,1,3,3,98
77,197,78,1,6,9,3,70
79,180,61,1,2,9,2,81
81,185,83,2,17,6,1,75
77,201,92,2,18,6,3,68
78,192,109,2,10,0,3,74
78,182,91,1,18,3,2,68
76,156,112,2,14,9,1,59
80,180,70,2,12,6,3,75
79,175,94,0,0,8,3,63
79,170,82,2,18,0,2,72
79,202,77,2,16,8,2,73
79,189,96,2,0,9,3,81
79,168,91,1,2,4,4,65
80,192,72,2,0,7,2,86
82,193,93,2,3,5,3,86
81,171,80,1,1,7,2,71
78,161,63,1,8,0,2,73
80,203,78,1,1,9,3,78
82,167,70,2,0,8,3,89
80,198,64,4,3,4,2,110
79,174,76,1,18,9,2,62
79,175,89,2,8,4,2,82
82,165,63,2,1,2,3,89
80,206,74,2,12,0,3,87
80,185,79,1,13,5,3,72
81,176,71,1,19,5,4,60
78,181,76,2,12,5,2,78
81,201,79,2,14,6,1,80
80,186,96,1,3,7,3,72
80,155,83,2,1,6,3,78
81,187,92,2,3,4,2,85
79,168,80,2,11,6,4,74
80,197,71,2,0,2,3,90
81,200,95,2,21,4,3,67
79,195,73,3,9,1,2,97
77,201,64,1,7,1,1,87
79,169,90,3,8,1,3,83
81,183,69,3,4,8,3,91
78,179,74,2,7,6,3,73
79,168,75,3,8,4,3,88
79,198,63,2,4,6,2,91
79,169,73,2,1,8,2,83
79,193,77,1,2,7,3,76
80,191,72,2,13,8,4,73
78,180,91,2,21,9,3,60
83,197,85,1,21,9,3,66
81,178,71,2,18,5,3,76
81,185,81,2,10,9,3,72
81,184,69,3,4,7,1,104
80,184,98,3,12,6,2,87
82,171,79,0,6,8,2,67
79,178,97,1,10,6,2,70
80,173,78,1,20,1,2,69
81,195,61,2,12,3,3,81
82,176,80,1,14,2,3,73
81,194,85,1,6,8,3,72
82,162,91,0,0,5,3,65
78,203,95,2,4,7,3,80
80,180,74,2,17,2,1,78
77,190,89,2,20,2,2,77
78,194,80,2,12,4,3,78
78,213,62,2,10,8,1,85
83,181,80,2,11,7,4,79
81,187,93,1,5,8,1,73
82,178,74,2,0,6,1,89
79,195,91,2,5,2,2,92
81,187,86,1,15,2,2,71
79,199,64,2,9,8,1,83
82,184,93,2,5,3,2,83
80,190,83,2,2,7,2,83
78,175,68,1,3,9,3,72
80,214,65,0,10,6,2,71
76,179,77,2,4,9,4,70
78,194,83,1,8,8,3,65
80,191,65,2,3,1,2,91
80,167,86,1,16,4,3,63
79,167,62,2,18,9,4,69
79,197,70,3,8,4,4,93
82,178,60,1,14,5,3,70
80,188,104,2,10,8,3,70
78,186,89,3,7,4,1,92
82,175,87,1,8,9,2,68
81,186,97,2,7,3,1,86
80,185,82,1,13,7,1,67
79,174,81,2,6,8,3,71
78,202,63,1,21,6,5,57
77,173,95,2,1,4,2,86
78,203,104,0,3,6,3,65
80,183,86,1,13,5,3,68
81,199,70,1,0,4,2,83
79,192,86,3,19,8,5,72
83,196,81,1,3,8,3,74
80,177,77,1,15,1,4,65
81,178,73,2,5,3,3,86
82,177,102,2,14,9,1,75
78,177,70,1,0,3,2,84
77,197,88,3,21,2,1,82
79,169,70,1,9,9,3,63
80,182,100,1,13,3,2,62
76,194,85,2,18,7,2,66
76,178,66,1,17,8,1,64
81,169,71,1,10,3,2,76
81,196,112,2,0,7,4,80
77,164,90,2,14,4,2,68
79,194,90,1,0,8,1,74
79,189,79,1,19,7,5,59
80,185,90,2,4,3,4,83
78,173,76,1,4,6,1,80
77,167,97,1,15,8,1,61
77,175,67,1,5,3,3,69
80,195,75,2,1,2,2,90
77,179,84,0,11,6,4,53
81,186,84,3,10,4,2,89
80,187,86,1,11,0,2,71
83,193,101,0,10,4,2,67
79,163,83,2,8,8,3,70
78,180,69,1,16,6,3,67
82,190,62,0,17,7,3,61
80,186,75,2,21,6,3,67
76,185,77,1,20,8,3,58
82,167,100,2,3,9,2,81
79,190,79,3,3,5,2,93
83,169,64,1,0,1,3,86
80,185,67,1,21,4,2,69
80,187,85,2,10,1,2,85
82,189,70,1,3,6,2,79
81,200,84,2,22,8,2,71
81,185,83,2,19,0,3,75
81,200,72,1,22,5,1,71
77,192,89,1,14,8,3,63
80,181,90,2,2,3,3,85
81,185,89,2,20,8,3,69
84,188,95,1,19,2,3,66
80,167,88,2,14,7,3,71
81,196,60,1,13,4,2,79
82,177,78,2,21,5,2,70
83,173,103,3,0,9,2,98
80,190,112,1,16,3,1,70
81,202,70,3,18,5,1,91
78,194,67,2,2,4,3,87
80,178,89,1,14,8,1,68
77,194,65,2,18,2,2,81
82,195,93,2,10,2,2,84
79,184,92,2,11,7,1,75
82,199,69,1,7,7,2,74
79,183,92,1,1,7,2,71
82,187,72,3,9,8,2,94
84,182,75,0,18,6,2,63
79,184,75,3,2,4,1,98
81,188,65,0,2,7,2,75
82,157,97,0,3,7,2,64
82,177,77,2,20,5,1,80
79,186,79,2,12,6,3,76
79,211,95,2,11,5,4,69
81,210,77,1,11,6,3,72
81,161,94,1,22,4,2,58
80,191,98,1,16,6,3,61
81,185,72,2,13,2,2,86
77,199,81,1,22,9,2,57
81,190,72,2,9,9,2,81
81,186,98,1,4,8,3,69
79,184,79,1,11,1,2,74
78,160,90,1,0,1,3,75
83,188,62,1,6,9,3,78
79,195,79,1,12,4,2,74
79,177,85,2,10,8,1,78
79,183,87,2,7,2,1,82
82,168,66,2,6,5,3,88
80,182,104,4,16,4,3,86
78,171,83,2,8,3,2,84
82,195,80,1,5,6,1,77
81,187,62,2,5,9,2,82
82,178,88,3,9,9,2,89
79,201,85,2,14,5,1,80
79,178,75,2,4,5,2,88
80,176,79,2,1,7,4,81
82,200,74,1,17,4,2,73
79,196,80,3,22,9,4,71
81,167,74,3,11,5,4,86
81,184,77,1,16,8,5,56
77,201,108,1,9,7,4,63
79,193,78,1,21,7,2,61
81,192,68,1,4,6,1,78
82,195,74,3,10,8,2,93
79,174,62,2,18,2,1,80
80,184,94,2,5,6,2,85
79,170,76,1,2,4,2,82
81,177,94,3,13,5,3,78
82,183,81,1,9,4,2,76
78,196,91,3,17,8,1,82
79,199,80,2,15,2,1,79
81,192,66,2,19,8,2,74
82,162,69,1,21,7,2,60
80,164,65,3,2,6,1,97
80,196,67,2,3,4,4,83
77,192,84,1,4,9,4,62
79,160,92,2,7,1,2,82
81,187,88,2,2,8,2,81
83,184,83,1,0,7,1,81
79,189,62,2,11,8,1,82
79,162,71,1,8,4,5,58
79,163,105,2,9,1,1,78
80,183,82,2,10,8,1,78
81,184,81,1,4,5,4,72
79,189,75,2,7,6,1,89
80,176,70,1,7,1,2,84
81,190,76,1,0,3,1,91
81,194,75,2,6,9,2,87
80,197,78,3,18,9,2,91
80,174,65,1,5,5,1,79
79,173,81,1,0,3,2,77
77,185,64,2,1,5,4,82
82,210,79,1,0,9,2,83
79,190,66,3,5,1,3,95
80,186,70,2,5,10,2,85
77,173,68,1,13,6,4,60
79,189,92,2,21,5,1,72
78,173,69,2,20,7,2,70
78,198,85,2,19,6,1,74
80,175,84,2,0,1,3,90
79,183,87,1,18,7,2,57
83,172,68,2,20,8,3,78
79,178,76,3,3,8,4,88
84,169,79,3,17,4,3,90
80,192,88,2,14,0,3,83
81,205,64,1,9,1,1,84
79,182,99,1,8,9,3,64
79,172,70,1,16,5,2,66
79,185,91,3,4,6,3,89
77,193,75,2,1,6,2,92
83,181,93,3,22,5,2,77
80,208,70,0,3,7,3,70
81,190,65,2,1,4,3,87
80,196,75,2,0,2,2,94
80,183,83,1,3,1,2,82
79,190,81,3,2,5,2,94
81,191,79,1,16,9,2,64
80,169,74,2,14,9,3,74
80,202,68,2,17,8,2,80
80,192,78,1,19,0,1,70
80,166,80,2,17,2,2,77
80,172,61,2,7,2,2,83
81,204,84,2,10,8,2,83
81,174,84,1,16,3,2,72
80,194,78,1,10,5,3,69
82,185,90,1,21,7,2,66
80,201,76,1,13,8,4,64
81,187,60,1,17,8,3,71
78,199,94,1,20,1,3,64
79,199,94,2,1,9,4,84
84,169,103,1,11,7,2,67
80,184,85,1,10,6,3,66
81,171,88,3,8,6,4,88
82,174,79,3,19,9,4,74
81,185,87,2,5,6,4,82
81,185,61,1,7,9,1,81
83,197,62,1,11,7,3,75
81,184,66,1,12,7,2,72
78,173,75,2,6,6,5,71
81,183,81,1,0,4,1,82
80,171,84,2,7,3,2,85
81,161,61,3,8,3,2,95
80,208,99,2,22,6,1,73
76,176,70,3,20,9,4,68
78,202,82,1,4,4,2,76
82,189,89,1,14,1,4,65
82,199,83,2,11,9,1,82
80,179,71,1,14,6,2,71
80,168,87,2,12,4,1,81
77,190,67,2,10,1,1,91
82,179,70,3,0,7,4,91
82,172,81,2,20,10,2,74
79,198,67,1,15,0,2,81
78,175,85,2,0,9,2,84
81,205,69,1,3,8,4,76
81,198,72,1,3,3,3,80
76,168,92,2,12,2,3,64
81,204,89,1,12,2,2,74
80,197,79,1,1,2,3,86
80,172,65,1,3,3,2,81
80,176,94,1,1,4,1,81
80,191,62,2,14,8,3,76
78,183,88,2,7,1,1,83
82,185,67,0,6,1,2,78
78,179,93,1,7,7,2,72
80,190,64,1,15,8,2,74
79,188,77,2,21,8,2,69
79,168,93,1,19,9,2,56
78,193,72,2,18,4,2,74
81,183,80,1,9,7,3,66
81,193,72,2,0,10,2,86
78,188,66,3,0,0,1,104
79,181,83,3,13,4,3,90
77,185,86,1,6,8,2,72
84,193,89,0,0,2,1,84
80,201,60,2,11,5,3,79
80,175,90,2,5,3,3,79
82,163,70,2,11,8,3,72
78,186,85,3,17,7,4,74
79,164,75,2,16,6,3,70
81,201,69,3,20,6,2,87
80,182,65,1,1,9,2,75
81,165,69,2,18,8,2,74
81,194,80,1,11,9,4,65
79,175,68,2,12,8,4,68
80,174,80,1,22,10,4,45
81,174,89,0,0,1,4,66
80,174,77,3,9,0,3,95
80,197,70,1,19,6,1,67
78,199,110,1,16,3,3,65
82,173,84,2,9,4,2,85
80,181,98,1,5,9,1,69
81,175,103,3,4,2,5,85
83,180,78,3,0,5,1,108
79,167,94,2,19,2,3,64
80,188,87,2,0,4,4,87
78,184,77,2,17,9,1,79
83,202,96,1,3,9,1,75
78,188,91,0,3,1,2,69
82,198,87,2,0,8,1,87
82,181,82,1,13,7,2,69
78,159,67,2,19,7,2,68
83,178,81,2,2,6,2,86
80,205,64,1,8,7,3,78
79,191,62,2,15,8,3,78
79,195,71,1,5,4,1,86
79,169,88,2,17,7,2,70
80,198,71,1,9,9,2,77
81,168,91,1,0,1,3,80
81,166,83,1,18,8,3,62
83,179,73,2,10,5,2,81
78,173,89,0,11,0,2,61
79,189,64,3,9,9,4,88
79,162,80,2,19,4,3,63
81,209,84,1,4,1,3,76
78,180,97,1,17,9,3,52
81,187,87,1,17,7,4,63
81,189,60,2,10,8,2,82
82,202,96,1,22,3,3,62
79,187,101,2,7,3,3,82
80,196,70,2,6,8,1,88
78,174,86,1,0,9,3,68
80,160,72,3,6,6,2,89
80,188,73,3,0,7,2,95
80,214,78,3,0,8,3,100
81,172,80,3,21,1,2,85
78,200,68,1,0,8,2,81
82,177,66,1,0,7,2,81
78,187,96,1,3,7,3,73
80,181,80,2,19,8,3,70
81,163,98,2,20,2,1,70
80,196,93,1,10,7,3,66
80,191,65,0,6,4,3,70
84,213,62,1,10,7,3,82
80,191,68,2,21,3,1,81
76,186,72,3,9,9,2,87
79,187,80,1,16,6,4,57
81,190,77,2,6,6,2,82
79,181,74,2,11,5,1,82
80,170,90,1,10,6,3,62
78,198,93,1,19,7,2,62
82,172,99,3,7,7,2,92
79,204,76,1,20,9,3,63
81,173,112,1,11,6,3,58
80,174,92,1,9,8,2,72
80,184,65,3,1,4,2,107
80,208,86,3,1,9,3,95
81,160,77,1,20,6,2,62
80,200,71,2,22,5,2,74
80,202,83,2,13,4,3,75
80,214,78,0,0,6,3,73
80,186,79,3,15,4,3,90
78,179,72,3,5,5,2,92
81,159,64,1,9,9,2,68
81,185,68,3,15,8,2,88
80,169,84,1,0,6,1,82
82,183,67,1,16,6,3,70
79,179,100,4,0,7,3,97
82,174,62,1,6,2,3,81
80,188,78,3,2,8,3,93
82,189,61,1,0,7,2,79
76,170,95,2,19,3,1,70
84,169,71,2,1,8,1,96
82,197,78,2,9,8,3,87
80,181,63,1,22,1,1,74
81,201,86,2,0,9,4,80
81,174,90,1,1,5,4,73
81,188,75,1,10,0,3,77
80,193,82,3,8,4,3,96
81,184,75,1,20,2,2,66
80,192,81,1,18,7,1,69
79,195,79,3,18,9,3,80
80,183,75,2,1,4,3,89
82,209,87,3,8,2,2,100
81,196,60,3,3,6,1,100
83,168,63,1,17,5,1,77
81,164,74,1,16,8,2,64
80,172,65,2,18,6,1,84
79,160,82,1,12,6,2,65
77,197,101,1,0,5,4,68
79,179,62,1,20,7,3,59
77,196,83,1,14,3,1,75
81,209,96,2,1,7,2,90
81,178,75,2,1,6,3,91
80,184,102,2,1,1,3,85
79,186,88,2,19,4,2,72
82,176,67,2,12,8,4,71
80,190,60,1,0,6,3,84
79,205,79,2,4,2,2,91
82,185,84,2,3,5,1,88
80,183,84,1,6,2,3,73
81,166,68,3,9,9,3,85
82,184,65,1,16,2,1,77
78,168,79,3,16,0,2,84
79,177,85,1,18,4,3,63
81,180,78,1,18,8,2,63
81,184,62,2,12,5,2,84
78,200,76,3,9,3,2,96
81,162,71,2,2,8,3,76
80,174,85,1,14,1,2,68
81,185,104,1,15,7,3,56
78,172,68,2,1,4,1,95
77,197,69,1,14,2,1,75
80,177,90,2,16,4,3,67
81,174,88,1,16,9,2,62
81,172,68,1,3,3,4,71
79,183,66,1,0,5,3,82
79,197,76,3,17,7,3,83
82,174,99,1,0,6,2,80
81,192,65,1,13,10,4,62
80,204,68,2,9,8,3,80
79,161,83,1,9,9,1,65
81,185,70,1,19,8,2,66
80,206,70,1,6,5,2,85
80,186,70,2,0,10,2,88
81,205,85,1,10,7,3,71
80,171,63,1,21,7,2,65
81,158,94,2,0,6,2,83
80,157,66,1,12,2,1,77
80,173,72,2,6,3,1,89
82,174,71,1,6,4,3,70
79,190,81,2,7,7,3,77
79,190,76,2,14,6,2,77
79,193,61,1,6,7,2,74
78,183,83,2,18,5,2,69
77,210,72,2,14,5,2,80
79,154,67,3,16,7,2,79
81,182,66,1,0,5,3,83
81,208,68,2,9,3,2,91
82,177,105,0,20,6,2,56
81,164,64,1,10,9,4,65
81,167,73,2,6,1,2,87
79,190,69,2,20,8,2,71
78,178,78,3,0,3,2,93
81,188,77,1,6,6,3,76
78,180,82,2,14,1,2,82
81,185,88,2,10,5,3,72
78,187,60,2,14,6,4,75
78,204,85,1,13,2,1,74
78,193,79,2,22,8,2,71
81,161,66,1,1,5,2,80
78,195,75,2,9,7,3,78
77,170,94,3,21,6,1,75
80,183,90,1,5,1,2,78
82,158,65,1,14,6,3,63
80,192,95,3,1,7,2,95
78,183,84,2,0,5,3,83
78,184,92,3,17,1,3,80
78,170,86,2,12,1,4,73
82,187,80,2,12,5,2,85
80,189,104,1,16,7,3,62
81,189,105,1,0,8,1,80
78,192,64,1,20,6,1,69
81,173,75,3,6,2,3,99
81,202,107,1,3,8,2,75
79,175,78,1,9,7,3,65
81,190,64,1,0,9,3,81
78,185,65,1,1,9,2,76
79,198,88,1,22,7,3,59
79,199,92,1,6,4,4,70
78,190,99,2,14,7,3,71
80,178,100,1,11,2,3,67
80,182,63,0,14,8,3,59
81,178,85,2,11,7,2,76
77,198,75,2,14,8,2,73
79,192,79,1,9,2,2,78
80,190,92,1,16,9,1,64
80,198,63,1,20,8,4,63
79,179,102,1,1,1,2,79
83,190,80,1,2,4,5,73
81,166,65,3,0,7,2,101
81,171,65,3,7,8,2,93
82,197,91,2,7,9,4,73
80,184,67,1,19,9,2,65
81,184,66,1,5,6,2,77
79,173,73,3,10,10,2,83
81,179,97,2,22,5,2,72
81,182,77,1,10,3,2,71
82,175,86,2,7,3,2,88
81,173,82,1,9,9,2,63
78,178,90,2,10,8,2,75
80,184,98,2,3,3,4,76
79,183,84,1,9,9,4,55
80,192,69,1,11,1,4,69
79,157,82,2,17,4,3,71
82,192,77,1,4,8,3,71
79,187,65,2,7,0,2,86
79,188,79,3,6,6,3,90
79,180,79,1,21,1,2,64
77,200,99,1,1,0,2,79
81,179,72,2,13,3,3,78
80,155,72,2,17,6,4,62
79,168,71,0,15,2,3,57
82,174,97,2,11,8,1,82
81,182,86,2,0,3,3,89
80,179,63,1,0,9,3,77
80,207,105,3,13,7,1,84
81,186,97,1,10,6,2,73
80,170,77,2,20,7,1,71
81,175,70,2,3,8,4,84
82,179,66,1,22,4,1,72
82,177,75,3,12,2,3,87
80,189,84,1,1,5,2,80
79,186,71,2,4,5,4,76
82,202,89,1,6,9,2,79
81,192,64,2,1,5,4,84
82,178,76,1,0,4,1,86
81,166,64,2,12,8,1,84
78,188,100,1,16,6,3,59
80,174,90,1,17,9,1,67
81,184,80,3,21,9,3,73
82,179,81,2,1,6,2,94
80,196,95,2,13,3,4,78
81,177,70,2,20,6,4,65
78,197,81,1,4,9,3,69
79,180,68,0,12,9,1,65
81,193,66,2,18,8,2,76
78,213,66,1,7,9,2,75
81,168,96,2,5,3,4,70
77,179,79,1,12,9,2,63
79,181,94,3,1,1,3,97
81,171,83,1,16,0,2,71
83,180,80,3,4,4,1,97
82,156,73,1,20,9,3,58
80,180,71,2,16,8,2,77
78,176,110,1,3,0,2,77
80,178,88,1,0,1,1,84
82,166,73,1,16,5,3,63
80,166,89,1,11,5,3,66
77,182,85,0,1,9,2,65
81,169,66,3,9,2,2,101
80,203,85,2,0,9,1,91
81,171,90,1,7,4,3,69
79,189,69,3,13,4,4,85
83,173,74,3,3,6,3,91
79,182,67,3,10,5,2,88
79,160,85,1,3,9,3,65
80,191,72,1,19,5,3,63
81,164,72,1,16,7,2,67
80,189,84,2,14,8,2,71
78,197,106,1,0,4,3,73
79,203,80,1,21,4,3,59
80,176,97,2,4,6,3,81
81,173,85,3,8,7,5,78
76,180,60,0,4,9,2,68
81,171,70,1,19,8,4,60
78,185,70,1,15,9,4,55
77,165,82,1,21,5,1,60
79,198,65,1,13,2,3,71
77,189,79,1,9,7,4,67
80,176,75,1,10,4,4,63
82,199,90,2,19,6,2,77
79,175,94,1,3,9,2,74
81,196,81,2,11,3,2,83
79,188,91,2,20,7,2,70
80,165,87,1,0,2,3,76
79,194,65,3,2,7,2,95
84,162,70,2,1,4,2,94
